Name,API Name,Instance Memory,vCPUs,Instance Storage,Network Performance,On Demand,Linux Reserved cost,Linux Spot Minimum cost,Windows On Demand cost,Windows Reserved cost
A1 Medium,a1.medium,2 GiB,1 vCPUs,EBS only,Up to 10 Gigabit,$0.0291 hourly,$0.0183 hourly,$0.0291 hourly,unavailable,unavailable
A1 Large,a1.large,4 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.0582 hourly,$0.0367 hourly,$0.0582 hourly,unavailable,unavailable
A1 Extra Large,a1.xlarge,8 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.1164 hourly,$0.0733 hourly,$0.1164 hourly,unavailable,unavailable
A1 Double Extra Large,a1.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.2328 hourly,$0.1467 hourly,$0.2328 hourly,unavailable,unavailable
A1 Quadruple Extra Large,a1.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.4656 hourly,$0.2933 hourly,$0.4656 hourly,unavailable,unavailable
A1 Metal,a1.metal,32 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.466 hourly,$0.293 hourly,$0.466 hourly,unavailable,unavailable
C1 High-CPU Medium,c1.medium,1.7 GiB,2 vCPUs,350 GB HDD,Moderate,unavailable,unavailable,unavailable,unavailable,unavailable
C1 High-CPU Extra Large,c1.xlarge,7 GiB,8 vCPUs,1680 GB (4×420 GB HDD),High,unavailable,unavailable,unavailable,unavailable,unavailable
C3 High-CPU Large,c3.large,3.75 GiB,2 vCPUs,32 GB (2×16 GB SSD),Moderate,$0.129 hourly,$0.096 hourly,$0.0375 hourly,$0.212 hourly,$0.19 hourly
C3 High-CPU Extra Large,c3.xlarge,7.5 GiB,4 vCPUs,80 GB (2×40 GB SSD),Moderate,$0.258 hourly,$0.192 hourly,$0.112 hourly,$0.424 hourly,$0.379 hourly
C3 High-CPU Double Extra Large,c3.2xlarge,15 GiB,8 vCPUs,160 GB (2×80 GB SSD),High,$0.516 hourly,$0.384 hourly,$0.1912 hourly,$0.848 hourly,$0.758 hourly
C3 High-CPU Quadruple Extra Large,c3.4xlarge,30 GiB,16 vCPUs,320 GB (2×160 GB SSD),High,$1.032 hourly,$0.768 hourly,$0.4405 hourly,$1.696 hourly,$1.517 hourly
C3 High-CPU Eight Extra Large,c3.8xlarge,60 GiB,32 vCPUs,640 GB (2×320 GB SSD),10 Gigabit,$2.064 hourly,$1.536 hourly,$0.9579 hourly,$3.392 hourly,$3.034 hourly
C4 High-CPU Large,c4.large,3.75 GiB,2 vCPUs,EBS only,Moderate,$0.114 hourly,$0.079 hourly,$0.0361 hourly,$0.206 hourly,$0.171 hourly
C4 High-CPU Extra Large,c4.xlarge,7.5 GiB,4 vCPUs,EBS only,High,$0.227 hourly,$0.158 hourly,$0.075 hourly,$0.411 hourly,$0.342 hourly
C4 High-CPU Double Extra Large,c4.2xlarge,15 GiB,8 vCPUs,EBS only,High,$0.454 hourly,$0.315 hourly,$0.1691 hourly,$0.822 hourly,$0.683 hourly
C4 High-CPU Quadruple Extra Large,c4.4xlarge,30 GiB,16 vCPUs,EBS only,High,$0.909 hourly,$0.63 hourly,$0.309 hourly,$1.645 hourly,$1.366 hourly
C4 High-CPU Eight Extra Large,c4.8xlarge,60 GiB,36 vCPUs,EBS only,10 Gigabit,$1.817 hourly,$1.26 hourly,$0.5474 hourly,$3.473 hourly,$2.916 hourly
C5 High-CPU Large,c5.large,4 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.097 hourly,$0.061 hourly,$0.0336 hourly,$0.189 hourly,$0.153 hourly
C5 High-CPU Extra Large,c5.xlarge,8 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.194 hourly,$0.122 hourly,$0.0659 hourly,$0.378 hourly,$0.306 hourly
C5 High-CPU Double Extra Large,c5.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.388 hourly,$0.244 hourly,$0.1215 hourly,$0.756 hourly,$0.612 hourly
C5 High-CPU Quadruple Extra Large,c5.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.776 hourly,$0.489 hourly,$0.1644 hourly,$1.512 hourly,$1.225 hourly
C5 High-CPU 9xlarge,c5.9xlarge,72 GiB,36 vCPUs,EBS only,12 Gigabit,$1.746 hourly,$1.10 hourly,$0.4541 hourly,$3.402 hourly,$2.756 hourly
C5 High-CPU 12xlarge Extra Large,c5.12xlarge,96 GiB,48 vCPUs,EBS only,12 Gigabit,$2.328 hourly,$1.467 hourly,$0.5974 hourly,$4.536 hourly,$3.675 hourly
C5 High-CPU 18xlarge,c5.18xlarge,144 GiB,72 vCPUs,EBS only,25 Gigabit,$3.492 hourly,$2.20 hourly,$0.7302 hourly,$6.804 hourly,$5.512 hourly
C5 High-CPU 24xlarge,c5.24xlarge,192 GiB,96 vCPUs,EBS only,25 Gigabit,$4.656 hourly,$2.933 hourly,$0.9508 hourly,$9.072 hourly,$7.349 hourly
C5 High-CPU Metal,c5.metal,192 GiB,96 vCPUs,EBS only,25 Gigabit,$4.656 hourly,$2.933 hourly,$1.0257 hourly,$9.072 hourly,$7.349 hourly
C5A Large,c5a.large,4 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.087 hourly,$0.055 hourly,$0.0325 hourly,$0.179 hourly,$0.147 hourly
C5A Extra Large,c5a.xlarge,8 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.174 hourly,$0.11 hourly,$0.0595 hourly,$0.358 hourly,$0.294 hourly
C5A Double Extra Large,c5a.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.348 hourly,$0.219 hourly,$0.1372 hourly,$0.716 hourly,$0.587 hourly
C5A Quadruple Extra Large,c5a.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.696 hourly,$0.438 hourly,$0.2627 hourly,$1.432 hourly,$1.174 hourly
C5A Eight Extra Large,c5a.8xlarge,64 GiB,32 vCPUs,EBS only,10 Gigabit,$1.392 hourly,$0.877 hourly,$0.4796 hourly,$2.864 hourly,$2.349 hourly
C5A 12xlarge Extra Large,c5a.12xlarge,96 GiB,48 vCPUs,EBS only,12 Gigabit,$2.088 hourly,$1.315 hourly,$0.838 hourly,$4.296 hourly,$3.523 hourly
C5A 16xlarge Extra Large,c5a.16xlarge,128 GiB,64 vCPUs,EBS only,20 Gigabit,$2.784 hourly,$1.754 hourly,$0.8101 hourly,$5.728 hourly,$4.698 hourly
C5A 24xlarge,c5a.24xlarge,192 GiB,96 vCPUs,EBS only,20 Gigabit,$4.176 hourly,$2.631 hourly,$1.2027 hourly,$8.592 hourly,$7.047 hourly
C5AD Large,c5ad.large,4 GiB,2 vCPUs,75 GB NVMe SSD,Up to 10 Gigabit,$0.10 hourly,$0.063 hourly,$0.0326 hourly,$0.192 hourly,$0.155 hourly
C5AD Extra Large,c5ad.xlarge,8 GiB,4 vCPUs,150 GB NVMe SSD,Up to 10 Gigabit,$0.20 hourly,$0.126 hourly,$0.0712 hourly,$0.384 hourly,$0.31 hourly
C5AD Double Extra Large,c5ad.2xlarge,16 GiB,8 vCPUs,300 GB NVMe SSD,Up to 10 Gigabit,$0.40 hourly,$0.252 hourly,$0.165 hourly,$0.768 hourly,$0.62 hourly
C5AD Quadruple Extra Large,c5ad.4xlarge,32 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 10 Gigabit,$0.80 hourly,$0.504 hourly,$0.3986 hourly,$1.536 hourly,$1.24 hourly
C5AD Eight Extra Large,c5ad.8xlarge,64 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),10 Gigabit,$1.60 hourly,$1.008 hourly,$0.7048 hourly,$3.072 hourly,$2.48 hourly
C5AD 12xlarge Extra Large,c5ad.12xlarge,96 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),12 Gigabit,$2.40 hourly,$1.512 hourly,$1.2399 hourly,$4.608 hourly,$3.72 hourly
C5AD 16xlarge Extra Large,c5ad.16xlarge,128 GiB,64 vCPUs,2400 GB (2×1200 GB NVMe SSD),20 Gigabit,$3.20 hourly,$2.016 hourly,$1.2892 hourly,$6.144 hourly,$4.96 hourly
C5AD 24xlarge,c5ad.24xlarge,192 GiB,96 vCPUs,3800 GB (2×1900 GB NVMe SSD),20 Gigabit,$4.80 hourly,$3.024 hourly,$1.5117 hourly,$9.216 hourly,$7.44 hourly
C5 High-CPU Large,c5d.large,4 GiB,2 vCPUs,50 GB NVMe SSD,Up to 10 Gigabit,$0.111 hourly,$0.07 hourly,$0.0354 hourly,$0.203 hourly,$0.162 hourly
C5 High-CPU Extra Large,c5d.xlarge,8 GiB,4 vCPUs,100 GB NVMe SSD,Up to 10 Gigabit,$0.222 hourly,$0.14 hourly,$0.0845 hourly,$0.406 hourly,$0.324 hourly
C5 High-CPU Double Extra Large,c5d.2xlarge,16 GiB,8 vCPUs,200 GB NVMe SSD,Up to 10 Gigabit,$0.444 hourly,$0.28 hourly,$0.1596 hourly,$0.812 hourly,$0.648 hourly
C5 High-CPU Quadruple Extra Large,c5d.4xlarge,32 GiB,16 vCPUs,400 GB NVMe SSD,Up to 10 Gigabit,$0.888 hourly,$0.559 hourly,$0.33 hourly,$1.624 hourly,$1.295 hourly
C5 High-CPU 9xlarge,c5d.9xlarge,72 GiB,36 vCPUs,900 GB NVMe SSD,12 Gigabit,$1.998 hourly,$1.259 hourly,$0.6429 hourly,$3.654 hourly,$2.915 hourly
C5 High-CPU 12xlarge Extra Large,c5d.12xlarge,96 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),12 Gigabit,$2.664 hourly,$1.678 hourly,$0.947 hourly,$4.872 hourly,$3.886 hourly
C5 High-CPU 18xlarge,c5d.18xlarge,144 GiB,72 vCPUs,1800 GB (2×900 GB NVMe SSD),25 Gigabit,$3.996 hourly,$2.517 hourly,$1.177 hourly,$7.308 hourly,$5.829 hourly
C5 High-CPU 24xlarge,c5d.24xlarge,192 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),25 Gigabit,$5.328 hourly,$3.357 hourly,$1.5786 hourly,$9.744 hourly,$7.773 hourly
C5 High-CPU Metal,c5d.metal,192 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),25 Gigabit,$5.328 hourly,$3.357 hourly,$1.1232 hourly,$9.744 hourly,$7.773 hourly
C5N Large,c5n.large,5.25 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,$0.123 hourly,$0.077 hourly,$0.0397 hourly,$0.215 hourly,$0.169 hourly
C5N Extra Large,c5n.xlarge,10.5 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,$0.246 hourly,$0.155 hourly,$0.096 hourly,$0.43 hourly,$0.339 hourly
C5N Double Extra Large,c5n.2xlarge,21 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,$0.492 hourly,$0.31 hourly,$0.2147 hourly,$0.86 hourly,$0.678 hourly
C5N Quadruple Extra Large,c5n.4xlarge,42 GiB,16 vCPUs,EBS only,Up to 25 Gigabit,$0.984 hourly,$0.62 hourly,$0.4012 hourly,$1.72 hourly,$1.356 hourly
C5N 9xlarge,c5n.9xlarge,96 GiB,36 vCPUs,EBS only,50 Gigabit,$2.214 hourly,$1.395 hourly,$0.7448 hourly,$3.87 hourly,$3.051 hourly
C5N 18xlarge,c5n.18xlarge,192 GiB,72 vCPUs,EBS only,100 Gigabit,$4.428 hourly,$2.79 hourly,$1.3286 hourly,$7.74 hourly,$6.102 hourly
C5N Metal,c5n.metal,192 GiB,72 vCPUs,EBS only,100 Gigabit,$4.428 hourly,$2.79 hourly,$1.0541 hourly,$7.74 hourly,$6.102 hourly
C6A Large,c6a.large,4 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0873 hourly,$0.0576 hourly,$0.0275 hourly,$0.1793 hourly,$0.1496 hourly
C6A Extra Large,c6a.xlarge,8 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.1746 hourly,$0.1151 hourly,$0.069 hourly,$0.3586 hourly,$0.2991 hourly
C6A Double Extra Large,c6a.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.3492 hourly,$0.2302 hourly,$0.1399 hourly,$0.7172 hourly,$0.5982 hourly
C6A Quadruple Extra Large,c6a.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.6984 hourly,$0.4604 hourly,$0.2378 hourly,$1.4344 hourly,$1.1964 hourly
C6A Eight Extra Large,c6a.8xlarge,64 GiB,32 vCPUs,EBS only,12.5 Gigabit,$1.3968 hourly,$0.9208 hourly,$0.4745 hourly,$2.8688 hourly,$0.9208 hourly
C6A 12xlarge Extra Large,c6a.12xlarge,96 GiB,48 vCPUs,EBS only,18.75 Gigabit,$2.0952 hourly,$1.3812 hourly,$0.692 hourly,$4.3032 hourly,$1.3812 hourly
C6A 16xlarge Extra Large,c6a.16xlarge,128 GiB,64 vCPUs,EBS only,25 Gigabit,$2.7936 hourly,$1.8416 hourly,$0.9081 hourly,$5.7376 hourly,$4.7856 hourly
C6A 24xlarge,c6a.24xlarge,192 GiB,96 vCPUs,EBS only,37.5 Gigabit,$4.1904 hourly,$2.7624 hourly,$1.199 hourly,$8.6064 hourly,$7.1784 hourly
C6A 32xlarge,c6a.32xlarge,256 GiB,128 vCPUs,EBS only,50 Gigabit,$5.5872 hourly,$3.6832 hourly,$1.467 hourly,$11.4752 hourly,$3.6832 hourly
C6A 48xlarge,c6a.48xlarge,384 GiB,192 vCPUs,EBS only,50 Gigabit,$8.3808 hourly,$5.5249 hourly,$2.2948 hourly,$17.2128 hourly,$14.3569 hourly
C6A Metal,c6a.metal,384 GiB,192 vCPUs,EBS only,50 Gigabit,$8.3808 hourly,$5.5249 hourly,$2.1666 hourly,$17.2128 hourly,$5.5249 hourly
C6G Medium,c6g.medium,2 GiB,1 vCPUs,EBS only,Up to 10 Gigabit,$0.0388 hourly,$0.0244 hourly,$0.0126 hourly,unavailable,unavailable
C6G Large,c6g.large,4 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.0776 hourly,$0.0489 hourly,$0.0284 hourly,unavailable,unavailable
C6G Extra Large,c6g.xlarge,8 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.1552 hourly,$0.0978 hourly,$0.0693 hourly,unavailable,unavailable
C6G Double Extra Large,c6g.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.3104 hourly,$0.1956 hourly,$0.1068 hourly,unavailable,unavailable
C6G Quadruple Extra Large,c6g.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.6208 hourly,$0.3911 hourly,$0.2043 hourly,unavailable,unavailable
C6G Eight Extra Large,c6g.8xlarge,64 GiB,32 vCPUs,EBS only,12 Gigabit,$1.2416 hourly,$0.7822 hourly,$0.3867 hourly,unavailable,unavailable
C6G 12xlarge Extra Large,c6g.12xlarge,96 GiB,48 vCPUs,EBS only,20 Gigabit,$1.8624 hourly,$1.1733 hourly,$0.445 hourly,unavailable,unavailable
C6G 16xlarge Extra Large,c6g.16xlarge,128 GiB,64 vCPUs,EBS only,25 Gigabit,$2.4832 hourly,$1.5644 hourly,$0.6552 hourly,unavailable,unavailable
C6G Metal,c6g.metal,128 GiB,64 vCPUs,EBS only,25 Gigabit,$2.4832 hourly,$1.5644 hourly,$0.4604 hourly,unavailable,unavailable
C6GD Medium,c6gd.medium,2 GiB,1 vCPUs,59 GB NVMe SSD,Up to 10 Gigabit,$0.0445 hourly,$0.0278 hourly,$0.0104 hourly,unavailable,unavailable
C6GD Large,c6gd.large,4 GiB,2 vCPUs,118 GB NVMe SSD,Up to 10 Gigabit,$0.089 hourly,$0.0556 hourly,$0.0435 hourly,unavailable,unavailable
C6GD Extra Large,c6gd.xlarge,8 GiB,4 vCPUs,237 GB NVMe SSD,Up to 10 Gigabit,$0.178 hourly,$0.1113 hourly,$0.0696 hourly,unavailable,unavailable
C6GD Double Extra Large,c6gd.2xlarge,16 GiB,8 vCPUs,474 GB NVMe SSD,Up to 10 Gigabit,$0.356 hourly,$0.2226 hourly,$0.0818 hourly,unavailable,unavailable
C6GD Quadruple Extra Large,c6gd.4xlarge,32 GiB,16 vCPUs,950 GB NVMe SSD,Up to 10 Gigabit,$0.712 hourly,$0.4452 hourly,$0.1821 hourly,unavailable,unavailable
C6GD Eight Extra Large,c6gd.8xlarge,64 GiB,32 vCPUs,1900 GB NVMe SSD,12 Gigabit,$1.424 hourly,$0.8904 hourly,$0.3168 hourly,unavailable,unavailable
C6GD 12xlarge Extra Large,c6gd.12xlarge,96 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),20 Gigabit,$2.136 hourly,$1.3356 hourly,$0.3918 hourly,unavailable,unavailable
C6GD 16xlarge Extra Large,c6gd.16xlarge,128 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$2.848 hourly,$1.7808 hourly,$0.6306 hourly,unavailable,unavailable
C6GD Metal,c6gd.metal,128 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$2.848 hourly,$1.7808 hourly,$0.5148 hourly,unavailable,unavailable
C6GN Medium,c6gn.medium,2 GiB,1 vCPUs,EBS only,Up to 16 Gigabit,$0.0493 hourly,$0.031 hourly,$0.0129 hourly,unavailable,unavailable
C6GN Large,c6gn.large,4 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,$0.0986 hourly,$0.062 hourly,$0.0372 hourly,unavailable,unavailable
C6GN Extra Large,c6gn.xlarge,8 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,$0.1972 hourly,$0.124 hourly,$0.0924 hourly,unavailable,unavailable
C6GN Double Extra Large,c6gn.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,$0.3944 hourly,$0.2481 hourly,$0.1552 hourly,unavailable,unavailable
C6GN Quadruple Extra Large,c6gn.4xlarge,32 GiB,16 vCPUs,EBS only,25 Gigabit,$0.7888 hourly,$0.4961 hourly,$0.1891 hourly,unavailable,unavailable
C6GN Eight Extra Large,c6gn.8xlarge,64 GiB,32 vCPUs,EBS only,50 Gigabit,$1.5776 hourly,$0.9922 hourly,$0.3146 hourly,unavailable,unavailable
C6GN 12xlarge Extra Large,c6gn.12xlarge,96 GiB,48 vCPUs,EBS only,75 Gigabit,$2.3664 hourly,$1.4883 hourly,$0.4973 hourly,unavailable,unavailable
C6GN 16xlarge Extra Large,c6gn.16xlarge,128 GiB,64 vCPUs,EBS only,100 Gigabit,$3.1552 hourly,$1.9844 hourly,$0.6845 hourly,unavailable,unavailable
C6GN Metal,c6gn.metal,128 GiB,64 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C6I Large,c6i.large,4 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.097 hourly,$0.064 hourly,$0.0304 hourly,$0.189 hourly,$0.064 hourly
C6I Extra Large,c6i.xlarge,8 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.194 hourly,$0.1279 hourly,$0.0735 hourly,$0.378 hourly,$0.1279 hourly
C6I Double Extra Large,c6i.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.388 hourly,$0.2558 hourly,$0.1672 hourly,$0.756 hourly,$0.2558 hourly
C6I Quadruple Extra Large,c6i.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.776 hourly,$0.5116 hourly,$0.2753 hourly,$1.512 hourly,$1.2476 hourly
C6I Eight Extra Large,c6i.8xlarge,64 GiB,32 vCPUs,EBS only,12.5 Gigabit,$1.552 hourly,$1.0231 hourly,$0.4692 hourly,$3.024 hourly,$2.4951 hourly
C6I 12xlarge Extra Large,c6i.12xlarge,96 GiB,48 vCPUs,EBS only,18.75 Gigabit,$2.328 hourly,$1.5347 hourly,$0.7105 hourly,$4.536 hourly,$3.7427 hourly
C6I 16xlarge Extra Large,c6i.16xlarge,128 GiB,64 vCPUs,EBS only,25 Gigabit,$3.104 hourly,$2.0462 hourly,$0.8285 hourly,$6.048 hourly,$4.9902 hourly
C6I 24xlarge,c6i.24xlarge,192 GiB,96 vCPUs,EBS only,37.5 Gigabit,$4.656 hourly,$3.0694 hourly,$1.5223 hourly,$9.072 hourly,$3.0694 hourly
C6I 32xlarge,c6i.32xlarge,256 GiB,128 vCPUs,EBS only,50 Gigabit,$6.208 hourly,$4.0925 hourly,$1.8773 hourly,$12.096 hourly,$9.9805 hourly
C6I Metal,c6i.metal,256 GiB,128 vCPUs,EBS only,50 Gigabit,$6.208 hourly,$4.0925 hourly,$1.549 hourly,$12.096 hourly,$4.0925 hourly
C6ID Large,c6id.large,4 GiB,2 vCPUs,118 GB NVMe SSD,Up to 12.5 Gigabit,$0.1166 hourly,$0.0734 hourly,$0.0379 hourly,$0.2086 hourly,$0.1654 hourly
C6ID Extra Large,c6id.xlarge,8 GiB,4 vCPUs,237 GB NVMe SSD,Up to 12.5 Gigabit,$0.2331 hourly,$0.1469 hourly,$0.0823 hourly,$0.4171 hourly,$0.1469 hourly
C6ID Double Extra Large,c6id.2xlarge,16 GiB,8 vCPUs,474 GB NVMe SSD,Up to 12.5 Gigabit,$0.4662 hourly,$0.2937 hourly,$0.171 hourly,$0.8342 hourly,$0.6617 hourly
C6ID Quadruple Extra Large,c6id.4xlarge,32 GiB,16 vCPUs,950 GB NVMe SSD,Up to 12.5 Gigabit,$0.9324 hourly,$0.5874 hourly,$0.3304 hourly,$1.6684 hourly,$1.3234 hourly
C6ID Eight Extra Large,c6id.8xlarge,64 GiB,32 vCPUs,1900 GB NVMe SSD,12.5 Gigabit,$1.8648 hourly,$1.1748 hourly,$0.6794 hourly,$3.3368 hourly,$2.6468 hourly
C6ID 12xlarge Extra Large,c6id.12xlarge,96 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),18.75 Gigabit,$2.7972 hourly,$1.7622 hourly,$0.9588 hourly,$5.0052 hourly,$1.7622 hourly
C6ID 16xlarge Extra Large,c6id.16xlarge,128 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$3.7296 hourly,$2.3497 hourly,$1.1153 hourly,$6.6736 hourly,$2.3497 hourly
C6ID 24xlarge,c6id.24xlarge,192 GiB,96 vCPUs,5700 GB (4×1425 GB NVMe SSD),37.5 Gigabit,$5.5944 hourly,$3.5245 hourly,$1.30 hourly,$10.0104 hourly,$7.9405 hourly
C6ID 32xlarge,c6id.32xlarge,256 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),50 Gigabit,$7.4592 hourly,$4.6993 hourly,$2.0143 hourly,$13.3472 hourly,$10.5873 hourly
C6ID Metal,c6id.metal,256 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),50 Gigabit,$7.4592 hourly,$4.6993 hourly,$1.7634 hourly,$13.3472 hourly,$4.6993 hourly
C6IN Large,c6in.large,4 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,$0.1292 hourly,$0.0814 hourly,$0.0517 hourly,$0.2212 hourly,$0.0814 hourly
C6IN Extra Large,c6in.xlarge,8 GiB,4 vCPUs,EBS only,Up to 30 Gigabit,$0.2583 hourly,$0.1627 hourly,$0.0958 hourly,$0.4423 hourly,$0.3467 hourly
C6IN Double Extra Large,c6in.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 40 Gigabit,$0.5166 hourly,$0.3255 hourly,$0.2126 hourly,$0.8846 hourly,$0.3255 hourly
C6IN Quadruple Extra Large,c6in.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 50 Gigabit,$1.0332 hourly,$0.6509 hourly,$0.5357 hourly,$1.7692 hourly,$0.6509 hourly
C6IN Eight Extra Large,c6in.8xlarge,64 GiB,32 vCPUs,EBS only,50 Gigabit,$2.0664 hourly,$1.3018 hourly,$0.7509 hourly,$3.5384 hourly,$1.3018 hourly
C6IN 12xlarge Extra Large,c6in.12xlarge,96 GiB,48 vCPUs,EBS only,75 Gigabit,$3.0996 hourly,$1.9528 hourly,$0.9348 hourly,$5.3076 hourly,$1.9528 hourly
C6IN 16xlarge Extra Large,c6in.16xlarge,128 GiB,64 vCPUs,EBS only,100 Gigabit,$4.1328 hourly,$2.6037 hourly,$1.4151 hourly,$7.0768 hourly,$2.6037 hourly
C6IN 24xlarge,c6in.24xlarge,192 GiB,96 vCPUs,EBS only,150 Gigabit,$6.1992 hourly,$3.9055 hourly,$1.8649 hourly,$10.6152 hourly,$3.9055 hourly
C6IN 32xlarge,c6in.32xlarge,256 GiB,128 vCPUs,EBS only,200 Gigabit,$8.2656 hourly,$5.2073 hourly,$2.03 hourly,$14.1536 hourly,$11.0953 hourly
C6IN Metal,c6in.metal,256 GiB,128 vCPUs,EBS only,200 Gigabit,$8.2656 hourly,$5.2073 hourly,$1.4942 hourly,$14.1536 hourly,$5.2073 hourly
C7A Medium,c7a.medium,2 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0586 hourly,$0.0386 hourly,$0.0231 hourly,$0.1046 hourly,$0.0846 hourly
C7A Large,c7a.large,4 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.1171 hourly,$0.0772 hourly,$0.0354 hourly,$0.2091 hourly,$0.1692 hourly
C7A Extra Large,c7a.xlarge,8 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.2343 hourly,$0.1544 hourly,$0.0758 hourly,$0.4183 hourly,$0.3384 hourly
C7A Double Extra Large,c7a.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.4685 hourly,$0.3089 hourly,$0.17 hourly,$0.8365 hourly,$0.6769 hourly
C7A Quadruple Extra Large,c7a.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.937 hourly,$0.6177 hourly,$0.2854 hourly,$1.673 hourly,$1.3537 hourly
C7A Eight Extra Large,c7a.8xlarge,64 GiB,32 vCPUs,EBS only,12.5 Gigabit,$1.8741 hourly,$1.2355 hourly,$0.6101 hourly,$3.3461 hourly,$2.7075 hourly
C7A 12xlarge Extra Large,c7a.12xlarge,96 GiB,48 vCPUs,EBS only,18.75 Gigabit,$2.8111 hourly,$1.8532 hourly,$0.6975 hourly,$5.0191 hourly,$4.0612 hourly
C7A 16xlarge Extra Large,c7a.16xlarge,128 GiB,64 vCPUs,EBS only,25 Gigabit,$3.7482 hourly,$2.4709 hourly,$0.9939 hourly,$6.6922 hourly,$5.4149 hourly
C7A 24xlarge,c7a.24xlarge,192 GiB,96 vCPUs,EBS only,37.5 Gigabit,$5.6222 hourly,$3.7064 hourly,$1.663 hourly,$10.0382 hourly,$8.1224 hourly
C7A 32xlarge,c7a.32xlarge,256 GiB,128 vCPUs,EBS only,50 Gigabit,$7.4963 hourly,$4.9418 hourly,$1.5323 hourly,$13.3843 hourly,$10.8298 hourly
C7A 48xlarge,c7a.48xlarge,384 GiB,192 vCPUs,EBS only,50 Gigabit,$11.2445 hourly,$7.4127 hourly,$2.2015 hourly,$20.0765 hourly,$16.2447 hourly
C7A Metal-48xl,c7a.metal-48xl,384 GiB,192 vCPUs,EBS only,50 Gigabit,$11.2445 hourly,$7.4127 hourly,$1.9694 hourly,$20.0765 hourly,$16.2447 hourly
C7G Medium,c7g.medium,2 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0412 hourly,$0.0272 hourly,$0.0144 hourly,unavailable,unavailable
C7G Large,c7g.large,4 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0825 hourly,$0.0544 hourly,$0.0442 hourly,unavailable,unavailable
