Name,API Name,Instance Memory,vCPUs,Instance Storage,Network Performance,On Demand,Linux Reserved cost,Linux Spot Minimum cost,Windows On Demand cost,Windows Reserved cost
M6G 16xlarge Extra Large,m6g.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0612 hourly / vCPU,$0.0386 hourly / vCPU,$0.0062 hourly / vCPU,unavailable,unavailable
M6G Metal,m6g.metal,256 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0612 hourly / vCPU,$0.0386 hourly / vCPU,$0.0061 hourly / vCPU,unavailable,unavailable
M6GD Medium,m6gd.medium,4 GiB,1 vCPUs,59 GB NVMe SSD,Up to 10 Gigabit,$0.072 hourly / vCPU,$0.0436 hourly / vCPU,$0.0091 hourly / vCPU,unavailable,unavailable
M6GD Large,m6gd.large,8 GiB,2 vCPUs,118 GB NVMe SSD,Up to 10 Gigabit,$0.072 hourly / vCPU,$0.0437 hourly / vCPU,$0.0112 hourly / vCPU,unavailable,unavailable
M6GD Extra Large,m6gd.xlarge,16 GiB,4 vCPUs,237 GB NVMe SSD,Up to 10 Gigabit,$0.072 hourly / vCPU,$0.0436 hourly / vCPU,$0.0086 hourly / vCPU,unavailable,unavailable
M6GD Double Extra Large,m6gd.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 10 Gigabit,$0.072 hourly / vCPU,$0.0436 hourly / vCPU,$0.0072 hourly / vCPU,unavailable,unavailable
M6GD Quadruple Extra Large,m6gd.4xlarge,64 GiB,16 vCPUs,950 GB NVMe SSD,Up to 10 Gigabit,$0.072 hourly / vCPU,$0.0436 hourly / vCPU,$0.0209 hourly / vCPU,unavailable,unavailable
M6GD Eight Extra Large,m6gd.8xlarge,128 GiB,32 vCPUs,1900 GB NVMe SSD,12 Gigabit,$0.072 hourly / vCPU,$0.0436 hourly / vCPU,$0.0136 hourly / vCPU,unavailable,unavailable
M6GD 12xlarge Extra Large,m6gd.12xlarge,192 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),20 Gigabit,$0.072 hourly / vCPU,$0.0436 hourly / vCPU,$0.0185 hourly / vCPU,unavailable,unavailable
M6GD 16xlarge Extra Large,m6gd.16xlarge,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$0.072 hourly / vCPU,$0.0436 hourly / vCPU,$0.0079 hourly / vCPU,unavailable,unavailable
M6GD Metal,m6gd.metal,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$0.072 hourly / vCPU,$0.0436 hourly / vCPU,$0.0072 hourly / vCPU,unavailable,unavailable
M6I Large,m6i.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0765 hourly / vCPU,$0.0474 hourly / vCPU,$0.032 hourly / vCPU,$0.1225 hourly / vCPU,$0.0934 hourly / vCPU
M6I Extra Large,m6i.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0765 hourly / vCPU,$0.0474 hourly / vCPU,$0.029 hourly / vCPU,$0.1225 hourly / vCPU,$0.0934 hourly / vCPU
M6I Double Extra Large,m6i.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0765 hourly / vCPU,$0.0474 hourly / vCPU,$0.0278 hourly / vCPU,$0.1225 hourly / vCPU,$0.0934 hourly / vCPU
M6I Quadruple Extra Large,m6i.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0765 hourly / vCPU,$0.0474 hourly / vCPU,$0.0293 hourly / vCPU,$0.1225 hourly / vCPU,$0.0474 hourly / vCPU
M6I Eight Extra Large,m6i.8xlarge,128 GiB,32 vCPUs,EBS only,12.5 Gigabit,$0.0765 hourly / vCPU,$0.0474 hourly / vCPU,$0.0411 hourly / vCPU,$0.1225 hourly / vCPU,$0.0934 hourly / vCPU
M6I 12xlarge Extra Large,m6i.12xlarge,192 GiB,48 vCPUs,EBS only,18.75 Gigabit,$0.0765 hourly / vCPU,$0.0474 hourly / vCPU,$0.0417 hourly / vCPU,$0.1225 hourly / vCPU,$0.0474 hourly / vCPU
M6I 16xlarge Extra Large,m6i.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0765 hourly / vCPU,$0.0474 hourly / vCPU,$0.0391 hourly / vCPU,$0.1225 hourly / vCPU,$0.0934 hourly / vCPU
M6I 24xlarge,m6i.24xlarge,384 GiB,96 vCPUs,EBS only,37.5 Gigabit,$0.0765 hourly / vCPU,$0.0474 hourly / vCPU,$0.0404 hourly / vCPU,$0.1225 hourly / vCPU,$0.0934 hourly / vCPU
M6I 32xlarge,m6i.32xlarge,512 GiB,128 vCPUs,EBS only,50 Gigabit,$0.0765 hourly / vCPU,$0.0474 hourly / vCPU,$0.0299 hourly / vCPU,$0.1225 hourly / vCPU,$0.0934 hourly / vCPU
M6I Metal,m6i.metal,512 GiB,128 vCPUs,EBS only,50 Gigabit,$0.0765 hourly / vCPU,$0.0474 hourly / vCPU,$0.0077 hourly / vCPU,$0.1225 hourly / vCPU,$0.0474 hourly / vCPU
M6ID Large,m6id.large,8 GiB,2 vCPUs,118 GB NVMe SSD,Up to 12.5 Gigabit,$0.0945 hourly / vCPU,$0.0573 hourly / vCPU,$0.0253 hourly / vCPU,$0.1405 hourly / vCPU,$0.1033 hourly / vCPU
M6ID Extra Large,m6id.xlarge,16 GiB,4 vCPUs,237 GB NVMe SSD,Up to 12.5 Gigabit,$0.0945 hourly / vCPU,$0.0573 hourly / vCPU,$0.0254 hourly / vCPU,$0.1405 hourly / vCPU,$0.1033 hourly / vCPU
M6ID Double Extra Large,m6id.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 12.5 Gigabit,$0.0945 hourly / vCPU,$0.0573 hourly / vCPU,$0.0278 hourly / vCPU,$0.1405 hourly / vCPU,$0.1033 hourly / vCPU
M6ID Quadruple Extra Large,m6id.4xlarge,64 GiB,16 vCPUs,950 GB NVMe SSD,Up to 12.5 Gigabit,$0.0945 hourly / vCPU,$0.0573 hourly / vCPU,$0.0586 hourly / vCPU,$0.1405 hourly / vCPU,$0.1033 hourly / vCPU
M6ID Eight Extra Large,m6id.8xlarge,128 GiB,32 vCPUs,1900 GB NVMe SSD,12.5 Gigabit,$0.0945 hourly / vCPU,$0.0573 hourly / vCPU,$0.0805 hourly / vCPU,$0.1405 hourly / vCPU,$0.1033 hourly / vCPU
M6ID 12xlarge Extra Large,m6id.12xlarge,192 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),18.75 Gigabit,$0.0945 hourly / vCPU,$0.0573 hourly / vCPU,$0.0851 hourly / vCPU,$0.1405 hourly / vCPU,$0.1033 hourly / vCPU
M6ID 16xlarge Extra Large,m6id.16xlarge,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$0.0945 hourly / vCPU,$0.0573 hourly / vCPU,$0.0842 hourly / vCPU,$0.1405 hourly / vCPU,$0.1033 hourly / vCPU
M6ID 24xlarge,m6id.24xlarge,384 GiB,96 vCPUs,5700 GB (4×1425 GB NVMe SSD),37.5 Gigabit,$0.0945 hourly / vCPU,$0.0573 hourly / vCPU,$0.0742 hourly / vCPU,$0.1405 hourly / vCPU,$0.1033 hourly / vCPU
M6ID 32xlarge,m6id.32xlarge,512 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),50 Gigabit,$0.0945 hourly / vCPU,$0.0573 hourly / vCPU,$0.0414 hourly / vCPU,$0.1405 hourly / vCPU,$0.1033 hourly / vCPU
M6ID Metal,m6id.metal,512 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),50 Gigabit,$0.0945 hourly / vCPU,$0.0573 hourly / vCPU,$0.0095 hourly / vCPU,$0.1405 hourly / vCPU,$0.1033 hourly / vCPU
M6IDN Large,m6idn.large,8 GiB,2 vCPUs,118 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IDN Extra Large,m6idn.xlarge,16 GiB,4 vCPUs,237 GB NVMe SSD,Up to 30 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IDN Double Extra Large,m6idn.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 40 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IDN Quadruple Extra Large,m6idn.4xlarge,64 GiB,16 vCPUs,950 GB NVMe SSD,Up to 50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IDN Eight Extra Large,m6idn.8xlarge,128 GiB,32 vCPUs,1900 GB NVMe SSD,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IDN 12xlarge Extra Large,m6idn.12xlarge,192 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IDN 16xlarge Extra Large,m6idn.16xlarge,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IDN 24xlarge,m6idn.24xlarge,384 GiB,96 vCPUs,5700 GB (4×1425 GB NVMe SSD),150 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IDN 32xlarge,m6idn.32xlarge,512 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IDN Metal,m6idn.metal,512 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IN Large,m6in.large,8 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IN Extra Large,m6in.xlarge,16 GiB,4 vCPUs,EBS only,Up to 30 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IN Double Extra Large,m6in.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 40 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IN Quadruple Extra Large,m6in.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IN Eight Extra Large,m6in.8xlarge,128 GiB,32 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IN 12xlarge Extra Large,m6in.12xlarge,192 GiB,48 vCPUs,EBS only,75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IN 16xlarge Extra Large,m6in.16xlarge,256 GiB,64 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IN 24xlarge,m6in.24xlarge,384 GiB,96 vCPUs,EBS only,150 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IN 32xlarge,m6in.32xlarge,512 GiB,128 vCPUs,EBS only,200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6IN Metal,m6in.metal,512 GiB,128 vCPUs,EBS only,200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A Medium,m7a.medium,4 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A Large,m7a.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A Extra Large,m7a.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A Double Extra Large,m7a.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A Quadruple Extra Large,m7a.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A Eight Extra Large,m7a.8xlarge,128 GiB,32 vCPUs,EBS only,12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A 12xlarge Extra Large,m7a.12xlarge,192 GiB,48 vCPUs,EBS only,18.75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A 16xlarge Extra Large,m7a.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A 24xlarge,m7a.24xlarge,384 GiB,96 vCPUs,EBS only,37.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A 32xlarge,m7a.32xlarge,512 GiB,128 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A 48xlarge,m7a.48xlarge,768 GiB,192 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7A Metal-48xl,m7a.metal-48xl,768 GiB,192 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M7G Medium,m7g.medium,4 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,$0.065 hourly / vCPU,$0.0403 hourly / vCPU,$0.0065 hourly / vCPU,unavailable,unavailable
M7G Large,m7g.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0651 hourly / vCPU,$0.0403 hourly / vCPU,$0.0336 hourly / vCPU,unavailable,unavailable
M7G Extra Large,m7g.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.065 hourly / vCPU,$0.0403 hourly / vCPU,$0.0201 hourly / vCPU,unavailable,unavailable
M7G Double Extra Large,m7g.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 15 Gigabit,$0.065 hourly / vCPU,$0.0403 hourly / vCPU,$0.0168 hourly / vCPU,unavailable,unavailable
M7G Quadruple Extra Large,m7g.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 15 Gigabit,$0.065 hourly / vCPU,$0.0403 hourly / vCPU,$0.0233 hourly / vCPU,unavailable,unavailable
M7G Eight Extra Large,m7g.8xlarge,128 GiB,32 vCPUs,EBS only,15 Gigabit,$0.065 hourly / vCPU,$0.0403 hourly / vCPU,$0.0268 hourly / vCPU,unavailable,unavailable
M7G 12xlarge Extra Large,m7g.12xlarge,192 GiB,48 vCPUs,EBS only,22.5 Gigabit,$0.065 hourly / vCPU,$0.0403 hourly / vCPU,$0.0296 hourly / vCPU,unavailable,unavailable
M7G 16xlarge Extra Large,m7g.16xlarge,256 GiB,64 vCPUs,EBS only,30 Gigabit,$0.065 hourly / vCPU,$0.0403 hourly / vCPU,$0.0284 hourly / vCPU,unavailable,unavailable
M7G Metal,m7g.metal,256 GiB,64 vCPUs,EBS only,30 Gigabit,$0.065 hourly / vCPU,$0.0403 hourly / vCPU,$0.0065 hourly / vCPU,unavailable,unavailable
M7GD Medium,m7gd.medium,4 GiB,1 vCPUs,59 GB NVMe SSD,Up to 12.5 Gigabit,$0.0851 hourly / vCPU,$0.0515 hourly / vCPU,$0.0086 hourly / vCPU,unavailable,unavailable
M7GD Large,m7gd.large,8 GiB,2 vCPUs,118 GB NVMe SSD,Up to 12.5 Gigabit,$0.0851 hourly / vCPU,$0.0516 hourly / vCPU,$0.009 hourly / vCPU,unavailable,unavailable
M7GD Extra Large,m7gd.xlarge,16 GiB,4 vCPUs,237 GB NVMe SSD,Up to 12.5 Gigabit,$0.0851 hourly / vCPU,$0.0515 hourly / vCPU,$0.0133 hourly / vCPU,unavailable,unavailable
M7GD Double Extra Large,m7gd.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 15 Gigabit,$0.0851 hourly / vCPU,$0.0515 hourly / vCPU,$0.02 hourly / vCPU,unavailable,unavailable
M7GD Quadruple Extra Large,m7gd.4xlarge,64 GiB,16 vCPUs,950 GB NVMe SSD,Up to 15 Gigabit,$0.0851 hourly / vCPU,$0.0515 hourly / vCPU,$0.0274 hourly / vCPU,unavailable,unavailable
M7GD Eight Extra Large,m7gd.8xlarge,128 GiB,32 vCPUs,1900 GB NVMe SSD,15 Gigabit,$0.0851 hourly / vCPU,$0.0515 hourly / vCPU,$0.0417 hourly / vCPU,unavailable,unavailable
M7GD 12xlarge Extra Large,m7gd.12xlarge,192 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),22.5 Gigabit,$0.0851 hourly / vCPU,$0.0515 hourly / vCPU,$0.0461 hourly / vCPU,unavailable,unavailable
M7GD 16xlarge Extra Large,m7gd.16xlarge,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),30 Gigabit,$0.0851 hourly / vCPU,$0.0515 hourly / vCPU,$0.0423 hourly / vCPU,unavailable,unavailable
M7GD Metal,m7gd.metal,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),30 Gigabit,$0.0851 hourly / vCPU,$0.0515 hourly / vCPU,$0.0086 hourly / vCPU,unavailable,unavailable
M7I Large,m7i.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0803 hourly / vCPU,$0.0498 hourly / vCPU,$0.0202 hourly / vCPU,$0.1263 hourly / vCPU,$0.0958 hourly / vCPU
M7I Extra Large,m7i.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0803 hourly / vCPU,$0.0498 hourly / vCPU,$0.022 hourly / vCPU,$0.1263 hourly / vCPU,$0.0958 hourly / vCPU
M7I Double Extra Large,m7i.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0803 hourly / vCPU,$0.0498 hourly / vCPU,$0.0223 hourly / vCPU,$0.1263 hourly / vCPU,$0.0958 hourly / vCPU
M7I Quadruple Extra Large,m7i.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0803 hourly / vCPU,$0.0498 hourly / vCPU,$0.0311 hourly / vCPU,$0.1263 hourly / vCPU,$0.0958 hourly / vCPU
M7I Eight Extra Large,m7i.8xlarge,128 GiB,32 vCPUs,EBS only,12.5 Gigabit,$0.0803 hourly / vCPU,$0.0498 hourly / vCPU,$0.0355 hourly / vCPU,$0.1263 hourly / vCPU,$0.0958 hourly / vCPU
M7I 12xlarge Extra Large,m7i.12xlarge,192 GiB,48 vCPUs,EBS only,18.75 Gigabit,$0.0803 hourly / vCPU,$0.0498 hourly / vCPU,$0.0448 hourly / vCPU,$0.1263 hourly / vCPU,$0.0958 hourly / vCPU
M7I 16xlarge Extra Large,m7i.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0803 hourly / vCPU,$0.0498 hourly / vCPU,$0.0438 hourly / vCPU,$0.1263 hourly / vCPU,$0.0958 hourly / vCPU
M7I 24xlarge,m7i.24xlarge,384 GiB,96 vCPUs,EBS only,37.5 Gigabit,$0.0803 hourly / vCPU,$0.0498 hourly / vCPU,$0.0364 hourly / vCPU,$0.1263 hourly / vCPU,$0.0958 hourly / vCPU
M7I 48xlarge,m7i.48xlarge,768 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0803 hourly / vCPU,$0.0498 hourly / vCPU,$0.0081 hourly / vCPU,$0.1263 hourly / vCPU,$0.0958 hourly / vCPU
M7I Metal-24xl,m7i.metal-24xl,384 GiB,96 vCPUs,EBS only,37.5 Gigabit,$0.0803 hourly / vCPU,$0.0498 hourly / vCPU,$0.008 hourly / vCPU,$0.1263 hourly / vCPU,$0.0958 hourly / vCPU
M7I Metal-48xl,m7i.metal-48xl,768 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0803 hourly / vCPU,$0.0498 hourly / vCPU,$0.008 hourly / vCPU,$0.1263 hourly / vCPU,$0.0958 hourly / vCPU
M7I-FLEX Large,m7i-flex.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0763 hourly / vCPU,$0.0473 hourly / vCPU,$0.0225 hourly / vCPU,$0.12 hourly / vCPU,$0.091 hourly / vCPU
M7I-FLEX Extra Large,m7i-flex.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0763 hourly / vCPU,$0.0473 hourly / vCPU,$0.0248 hourly / vCPU,$0.12 hourly / vCPU,$0.091 hourly / vCPU
M7I-FLEX Double Extra Large,m7i-flex.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0763 hourly / vCPU,$0.0473 hourly / vCPU,$0.0344 hourly / vCPU,$0.12 hourly / vCPU,$0.091 hourly / vCPU
M7I-FLEX Quadruple Extra Large,m7i-flex.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0763 hourly / vCPU,$0.0473 hourly / vCPU,$0.0152 hourly / vCPU,$0.12 hourly / vCPU,$0.091 hourly / vCPU
M7I-FLEX Eight Extra Large,m7i-flex.8xlarge,128 GiB,32 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0763 hourly / vCPU,$0.0473 hourly / vCPU,$0.0213 hourly / vCPU,$0.12 hourly / vCPU,$0.091 hourly / vCPU
M7I-FLEX 12xlarge Extra Large,m7i-flex.12xlarge,192 GiB,48 vCPUs,EBS only,Up to 18.75 Gigabit,$0.0763 hourly / vCPU,$0.0473 hourly / vCPU,$0.0136 hourly / vCPU,$0.1223 hourly / vCPU,$0.0933 hourly / vCPU
M7I-FLEX 16xlarge Extra Large,m7i-flex.16xlarge,256 GiB,64 vCPUs,EBS only,Up to 25 Gigabit,$0.0763 hourly / vCPU,$0.0473 hourly / vCPU,$0.0105 hourly / vCPU,$0.1223 hourly / vCPU,$0.0933 hourly / vCPU
M8G Medium,m8g.medium,4 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0715 hourly / vCPU,$0.0443 hourly / vCPU,$0.0072 hourly / vCPU,unavailable,unavailable
M8G Large,m8g.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0715 hourly / vCPU,$0.0443 hourly / vCPU,$0.0118 hourly / vCPU,unavailable,unavailable
M8G Extra Large,m8g.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0715 hourly / vCPU,$0.0443 hourly / vCPU,$0.0072 hourly / vCPU,unavailable,unavailable
M8G Double Extra Large,m8g.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 15 Gigabit,$0.0715 hourly / vCPU,$0.0443 hourly / vCPU,$0.0185 hourly / vCPU,unavailable,unavailable
M8G Quadruple Extra Large,m8g.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 15 Gigabit,$0.0715 hourly / vCPU,$0.0443 hourly / vCPU,$0.0213 hourly / vCPU,unavailable,unavailable
M8G Eight Extra Large,m8g.8xlarge,128 GiB,32 vCPUs,EBS only,15 Gigabit,$0.0715 hourly / vCPU,$0.0443 hourly / vCPU,$0.012 hourly / vCPU,unavailable,unavailable
M8G 12xlarge Extra Large,m8g.12xlarge,192 GiB,48 vCPUs,EBS only,22.5 Gigabit,$0.0715 hourly / vCPU,$0.0443 hourly / vCPU,$0.0085 hourly / vCPU,unavailable,unavailable
M8G 16xlarge Extra Large,m8g.16xlarge,256 GiB,64 vCPUs,EBS only,30 Gigabit,$0.0715 hourly / vCPU,$0.0443 hourly / vCPU,$0.0275 hourly / vCPU,unavailable,unavailable
M8G 24xlarge,m8g.24xlarge,384 GiB,96 vCPUs,EBS only,40 Gigabit,$0.0715 hourly / vCPU,$0.0443 hourly / vCPU,$0.0072 hourly / vCPU,unavailable,unavailable
M8G 48xlarge,m8g.48xlarge,768 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0715 hourly / vCPU,$0.0443 hourly / vCPU,$0.0072 hourly / vCPU,unavailable,unavailable
M8G Metal-24xl,m8g.metal-24xl,384 GiB,96 vCPUs,EBS only,40 Gigabit,$0.0715 hourly / vCPU,$0.0443 hourly / vCPU,$0.0072 hourly / vCPU,unavailable,unavailable
M8G Metal-48xl,m8g.metal-48xl,768 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0715 hourly / vCPU,$0.0443 hourly / vCPU,$0.0072 hourly / vCPU,unavailable,unavailable
M8GD Medium,m8gd.medium,4 GiB,1 vCPUs,59 GB NVMe SSD,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8GD Large,m8gd.large,8 GiB,2 vCPUs,118 GB NVMe SSD,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8GD Extra Large,m8gd.xlarge,16 GiB,4 vCPUs,237 GB NVMe SSD,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8GD Double Extra Large,m8gd.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8GD Quadruple Extra Large,m8gd.4xlarge,64 GiB,16 vCPUs,950 GB NVMe SSD,Up to 15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8GD Eight Extra Large,m8gd.8xlarge,128 GiB,32 vCPUs,1900 GB NVMe SSD,15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8GD 12xlarge Extra Large,m8gd.12xlarge,192 GiB,48 vCPUs,2850 GB (3×950 GB NVMe SSD),22.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8GD 16xlarge Extra Large,m8gd.16xlarge,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),30 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8GD 24xlarge,m8gd.24xlarge,384 GiB,96 vCPUs,5700 GB (3×1900 GB NVMe SSD),40 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8GD 48xlarge,m8gd.48xlarge,768 GiB,192 vCPUs,11400 GB (6×1900 GB NVMe SSD),50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8GD Metal-24xl,m8gd.metal-24xl,384 GiB,96 vCPUs,5700 GB (3×1900 GB NVMe SSD),40 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8GD Metal-48xl,m8gd.metal-48xl,768 GiB,192 vCPUs,11400 GB (6×1900 GB NVMe SSD),50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I Large,m8i.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I Extra Large,m8i.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I Double Extra Large,m8i.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I Quadruple Extra Large,m8i.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I Eight Extra Large,m8i.8xlarge,128 GiB,32 vCPUs,EBS only,15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I 12xlarge Extra Large,m8i.12xlarge,192 GiB,48 vCPUs,EBS only,22.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I 16xlarge Extra Large,m8i.16xlarge,256 GiB,64 vCPUs,EBS only,30 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I 24xlarge,m8i.24xlarge,384 GiB,96 vCPUs,EBS only,40 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I 32xlarge,m8i.32xlarge,512 GiB,128 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I 48xlarge,m8i.48xlarge,768 GiB,192 vCPUs,EBS only,75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I 96xlarge,m8i.96xlarge,1536 GiB,384 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I Metal-48xl,m8i.metal-48xl,768 GiB,192 vCPUs,EBS only,75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
